IC5357;23h47.4m;-2°18';PISCES;Galaxy Type E-S0;12.9;1'x1';Distance : 319 Mly
IC34;0h35.6m;+9°8';PISCES;Galaxy Type SBa;12.6;2'x1';Distance : 245 Mly
IC1686;1h23.2m;+33°28';PISCES;Galaxy Type E-S0;12.1;2'x1';Distance : 202 Mly
IC1672;1h20.6m;+29°42';PISCES;Galaxy Type Sb;13;1'x1';Distance : 323 Mly
IC162;1h48.9m;+10°31';PISCES;Galaxy Type S0;12.7;1'x1';Distance : 237 Mly
IC148;1h42.4m;+13°59';PISCES;Galaxy Type Irr;12.8;4'x1';Distance : 36 Mly
IC107;1h25.4m;+14°52';PISCES;Galaxy Type E3;12.9;1'x1';Distance : 292 Mly
IC500;8h12.7m;-16°3';PUPPIS;Galaxy Type E?;12.5;1'x1';Distance : 209 Mly
IC2367;8h24.2m;-18°47';PUPPIS;Galaxy Type SBb;11.9;3'x2';Distance : 112 Mly
IC4997;20h20.1m;+16°44';SAGITTA;Planetary Nebula;10.5;;Distance : 8000 ly
IC1295;18h54.6m;-8°50';SCUTTUM;Planetary Nebula;12.5;2';Distance : 4700 ly
IC4756;18h38.9m;+5°26';SERPENS;Open Cluster Type III2m;4.6;40';Distance : 1600 ly
IC4586;15h56m;+5°56';SERPENS;Galaxy Type S0;12.2;2'x2';Distance : 114 Mly
IC1276;18h10.8m;-7°13';SERPENS;Globular Cluster Type XII;10.3;8';Distance : 17600 ly
IC1158;16h1.6m;+1°42';SERPENS;Galaxy Type SBc;12.6;3'x2';Distance : 89 Mly
IC1151;15h58.5m;+17°26';SERPENS;Galaxy Type SBc;13;2'x1';Distance : 100 Mly
IC1116;15h21.9m;+8°25';SERPENS;Galaxy Type E-S0;12.9;1'x1';Distance : 539 Mly
IC651;10h51m;-2°9';SEXTANT;Galaxy Type Sm;13;1'x1';Distance : 205 Mly
IC630;10h38.6m;-7°10';SEXTANT;Galaxy Type S0;12;2'x2';Distance : 100 Mly
IC221;2h22.7m;+28°15';TRIANGLE;Galaxy Type Sc;13;2'x1';Distance : 234 Mly
IC200;2h5.4m;+31°11';TRIANGLE;Galaxy Type SBb    R;12.9;2'x2';Distance : 242 Mly
IC187;2h1.6m;+26°29';TRIANGLE;Galaxy Type S;13;1';Distance : 237 Mly
IC187;2h1.5m;+26°29';TRIANGLE;Galaxy Type SBa;12.9;2'x1';Distance : 237 Mly
IC1765;2h1.1m;+31°53';TRIANGLE;Galaxy Type Sc;12.2;2'x1';Distance : 239 Mly
IC1733;1h50.7m;+33°5';TRIANGLE;Galaxy Type E2;13;1'x1';Distance : 491 Mly
IC1727;1h47.5m;+27°20';TRIANGLE;Galaxy Type SBm;11.5;6'x2';Distance : 16 Mly
IC171;1h55.2m;+35°17';TRIANGLE;Galaxy Type E-S0;12.2;1'x1';Distance : 246 Mly
IC140;1h34m;+30°33';TRIANGLE;Galaxy Type GxyP;13;1';Distance : 2900 ly
IC875;13h17.1m;+57°32';URSA MAJOR;Galaxy Type S0;12.8;1'x1';Distance : 128 Mly
IC750;11h58.9m;+42°43';URSA MAJOR;Galaxy Type Sab;11.9;3'x1';Distance : 32 Mly
IC749;11h58.6m;+42°44';URSA MAJOR;Galaxy Type SBcd;12.4;2'x2';Distance : 37 Mly
IC708;11h34m;+49°4';URSA MAJOR;Galaxy Type E4;13;1'x1';Distance : 436 Mly
IC598;10h12.8m;+43°9';URSA MAJOR;Galaxy Type S0-a;13;1'x1';Distance : 103 Mly
IC522;8h54.6m;+57°10';URSA MAJOR;Galaxy Type S0;13;1'x1';Distance : 233 Mly
IC2574;10h28.4m;+68°25';URSA MAJOR;Galaxy Type SBm;10.4;13'x5';Distance : 3 Mly
IC998;14h20m;-4°27';VIRGO;Galaxy Type S?;12.8;1'x1';Distance : 318 Mly
IC976;14h8.7m;-1°10';VIRGO;Galaxy Type S0-a;13;2'x1';Distance : 70 Mly
IC971;14h3.9m;-10°8';VIRGO;Galaxy Type SBc;12.8;2'x1';Distance : 153 Mly
IC947;13h52.6m;+0°49';VIRGO;Galaxy Type E-S0;12.6;2'x1';Distance : 204 Mly
IC900;13h34.7m;+9°20';VIRGO;Galaxy Type Sc;13;2'x1';Distance : 325 Mly
IC892;13h31.8m;-2°43';VIRGO;Galaxy Type S0/P;12.9;2'x1';Distance : 287 Mly
IC849;13h7.6m;-0°57';VIRGO;Galaxy Type Sc;13;2'x1';Distance : 250 Mly
IC793;12h28.3m;+9°26';VIRGO;Galaxy Type Sab;12.8;3'x1';Distance : 16 Mly
IC769;12h12.5m;+12°7';VIRGO;Galaxy Type SBbc;12.6;3'x2';Distance : 102 Mly
IC724;11h43.6m;+8°57';VIRGO;Galaxy Type Sa;12.5;2'x1';Distance : 274 Mly
IC4338;13h52.9m;-1°7';VIRGO;Galaxy Type SBc;11.3;4'x3';Distance : 64 Mly
IC4221;13h18.5m;-14°37';VIRGO;Galaxy Type SBc;12.9;1'x1';Distance : 133 Mly
IC4216;13h17m;-10°46';VIRGO;Galaxy Type Sc;12.9;2'x1';Distance : 131 Mly
IC4136;13h4.3m;-7°39';VIRGO;Galaxy Type SBcd;13;2'x1';Distance : 80 Mly
IC3773;12h47.3m;+10°12';VIRGO;Galaxy Type E6;12.9;2'x1';Distance : 50 Mly
IC3339;12h26.5m;+8°52';VIRGO;Galaxy Type SBdm;12.7;2'x2';Distance : 59 Mly
IC3322A;12h25.7m;+7°13';VIRGO;Galaxy Type SBc;12.9;3';Distance : 46 Mly
IC3320;12h25.8m;+10°28';VIRGO;Galaxy Type SBbc;12.6;2'x1';Distance : 51 Mly
IC3102;12h17.4m;+6°41';VIRGO;Galaxy Type S0-a;11.9;3'x1';Distance : 103 Mly
IC3098;12h17.2m;+7°11';VIRGO;Galaxy Type Sa;11.6;4'x1';Distance : 111 Mly
IC3064;12h15.3m;+13°1';VIRGO;Galaxy Type Sbc;12.2;6'x1';Distance : 32 Mly
IC1067;14h53.1m;+3°20';VIRGO;Galaxy Type SBb;12.2;2'x2';Distance : 72 Mly
IC1048;14h43m;+4°53';VIRGO;Galaxy Type S;12.8;2'x1';Distance : 75 Mly
IC1024;14h31.5m;+3°0';VIRGO;Galaxy Type S0;12.9;2'x1';Distance : 67 Mly
IC1010;14h27.3m;+1°2';VIRGO;Galaxy Type SBb;12.8;2'x2';Distance : 354 Mly
