NGC3892;11h48m;-10°58';CRATER;Galaxy Type SB0-a;11.5;3'x2';Distance : 25 Mly
NGC7013;21h3.6m;+29°54';CYGNUS;Galaxy Type S0-a;11.3;4'x1';Distance : 11 Mly
NGC6905;20h22.4m;+20°6';DELPHINIUS;Planetary Nebula;11.1;1';Distance : 8200 ly
NGC5985;15h39.6m;+59°20';DRACO;Galaxy Type SBb;11.1;6'x3';Distance : 35 Mly
NGC5982;15h38.7m;+59°21';DRACO;Galaxy Type E3;11.1;3'x2';Distance : 43 Mly
NGC6015;15h51.4m;+62°19';DRACO;Galaxy Type Sc;11.1;5'x2';Distance : 12 Mly
NGC6643;18h19.8m;+74°34';DRACO;Galaxy Type Sc;11.1;4'x2';Distance : 21 Mly
NGC4750;12h50.1m;+72°52';DRACO;Galaxy Type Sa/P;11.2;2'x2';Distance : 23 Mly
NGC5678;14h32.1m;+57°55';DRACO;Galaxy Type SBb;11.3;3'x1';Distance : 27 Mly
NGC6140;16h21m;+65°23';DRACO;Galaxy Type SBc/P;11.3;6'x5';Distance : 13 Mly
NGC4291;12h20.3m;+75°22';DRACO;Galaxy Type E2;11.5;2'x2';Distance : 25 Mly
NGC5879;15h9.8m;+57°0';DRACO;Galaxy Type Sbc;11.6;4'x1';Distance : 11 Mly
NGC1700;4h56.9m;-4°52';ERIDANUS;Galaxy Type E4;11.2;3'x2';Distance : 55 Mly
NGC1421;3h42.5m;-13°29';ERIDANUS;Galaxy Type SBbc;11.4;3'x1';Distance : 29 Mly
NGC1199;3h3.6m;-15°37';ERIDANUS;Galaxy Type E3;11.4;2'x2';Distance : 36 Mly
NGC1357;3h33.3m;-13°40';ERIDANUS;Galaxy Type Sab;11.5;3'x2';Distance : 28 Mly
NGC1309;3h22.1m;-15°24';ERIDANUS;Galaxy Type Sbc;11.5;2'x2';Distance : 30 Mly
NGC1209;3h6m;-15°37';ERIDANUS;Galaxy Type E6;11.5;2'x1';Distance : 37 Mly
NGC1453;3h46.5m;-3°58';ERIDANUS;Galaxy Type E2;11.5;2'x2';Distance : 55 Mly
