M73;20h58.9m;-12°38';AQUARIUS;4-Star Asterism;9;1';Distance : 2500 ly
M74;1h36.7m;+15°47';PISCES;Spiral Galaxy;9.4;10'x9';Distance : 30 Mly, Phantom Galaxy
M75;20h06.1m;-21°55';SAGITTARIUS;Globular Cluster;8.5;6';Distance : 68000 ly
M76;1h42.4m;+51°34';PERSEUS;Planetary Nebula;10.1;2'x1';Distance : 2500 ly, Little Dumbbell Nebula
M77;2h42.7m;-0°01';CETUS;Spiral Galaxy;8.9;7'x6';Distance : 47 Mly, Cetus A or Squid Galaxy
M78;5h46.7m;+0°03';ORION;Nebula;8.3;8'x6';Distance : 1350 ly
M79;5h24.5m;-24°33';LEPUS;Globular Cluster;7.7;9';Distance : 42000 ly 
M80;16h17.0m;-22°59';SCORPIUS;Globular Cluster;7.3;9';Distance : 32600 ly 
M81;9h55.6m;+69°04';URSA MAJOR;Spiral Galaxy;6.9;26'x14';Distance : 12 Mly, Bode's Galaxy
M82;9h55.8m;+69°41';URSA MAJOR;Irregular Galaxy;8.4;11'x5';Distance : 12 Mly, Cigar Galaxy
M83;13h37.0m;-29°52';HYDRA;Spiral Galaxy;7.6;11'x10';Distance : 14.7 Mly, Southern Pinwheel Galaxy
M84;12h25.1m;+12°53';VIRGO;Elliptical Galaxy;9.1;5'x4';Distance : 54.9 Mly 
M85;12h25.4m;+18°11';COMA BERENI;Elliptical Galaxy;9.1;7'x5';Distance : 60 Mly
M86;12h26.2m;+12°57';VIRGO;Elliptical Galaxy;8.9;7'x5';Distance : 52 Mly
M87;12h30.8m;+12°24';VIRGO;Elliptical Galaxy;8.6;7';Distance : 54 Mly, Virgo A or Smoking Gun Galaxy
M88;12h32.0m;+14°25';COMA BERENI;Spiral Galaxy;9.6;7'x4';Distance : 58.7 Mly
M89;12h35.7m;+12°33';VIRGO;Elliptical Galaxy;9.8;4';Distance : 50 Mly
M90;12h36.8m;+13°10';VIRGO;Spiral Galaxy;9.5;10'x5';Distance : 58.7 Mly
M91;12h35.4m;+14°30';COMA BERENI;Spiral Galaxy;10.2;5'x4';Distance : 63 Mly 
M92;17h17.1m;+43°08';HERCULES;Globular Cluster;6.4;11';Distance :26700 ly 
M93;7h44.6m;-23°52';PUPPIS;Open Cluster;6;22';Distance : 3380 ly, Critter Cluster
M94;12h50.9m;+41°07';CANES VENAT;Spiral Galaxy;8.2;11'x9';Distance : 16 Mly, Crocodile Eye or Cat's Eye Galaxy
M95;10h44.0m;+11°42';LEO;Spiral Galaxy;9.7;7'x5';Distance : 32.6 Mly 
M96;10h46.8m;+11°49';LEO;Spiral Galaxy;9.2;7'x5';Distance : 31 Mly 
M97;11h14.8m;+55°01';URSA MAJOR;Planetary Nebula;9.9;3';Distance : 2030 ly, Owl Nebula
M98;12h13.8m;+14°54';COMA BERENI;Spiral Galaxy;10.1;10'x3';Distance : 44 Mly 
M99;12h18.8m;+14°25';COMA BERENI;Spiral Galaxy;9.9;5';Distance : 45.2 Mly, St. Catherine’s Wheel
M100;12h22.9m;+15°49';COMA BERENI;Spiral Galaxy;9.3;7'x6';Distance : 55 Mly, Mirror Galaxy
M101;14h03.2m;+54°21';URSA MAJOR;Spiral Galaxy;7.9;27'x26';Distance : 20.9 Mly, Pinwheel Galaxy
M102;15h06.5m;+55°46';DRACO;Elliptical Galaxy;9.9;6'x3';Distance : 50 Mly, Spindle Galaxy
M103;1h33.2m;+60°42';CASSIOPEIA;Open Cluster;7.4;6';Distance : 10000 ly 
M104;12h40.0m;-11°37';VIRGO;Spiral Galaxy;8;9'x4';Distance : 29 Mly, Sombrero Galaxy
M105;10h47.8m;+12°35';LEO;Elliptical Galaxy;9.3;5'x4';Distance : 36.6 Mly
M106;12h19.0m;+47°18';CANES VENAT;Spiral Galaxy;8.4;18'x8';Distance : 23.7 Mly 
M107;16h32.5m;-13°03';OPHIUCHUS;Globular Cluster;7.9;10';Distance : 20.9 Mly, Crucifix Cluster
M108;11h11.5m;+55°40';URSA MAJOR;Spiral Galaxy;10;8'x2';Distance : 28.7 Mly, Surfboard Galaxy
M109;11h57.6m;+53°23';URSA MAJOR;Spiral Galaxy;9.8;8'x5';Distance : 67.2 Mly, Vacuum Cleaner Galaxy
M110;0h40.4m;+41°41';ANDROMEDA;Elliptical Galaxy;8.5;17'x10';Distance : 2.69 Mly, Andromeda Satellite #2
